opcode,lcs_source_command,vcs_target,vcs_target_function,vcs_descriptor,vcs_local_offset,vcs_selector,status
647,COMMAND_LOCATE_COLL_ANY_MEANS_CHAR_2D,0x001db67c,FUN_001db67c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
648,COMMAND_LOCATE_COLL_ON_FOOT_CHAR_2D,0x002b83f8,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
649,COMMAND_LOCATE_COLL_IN_CAR_CHAR_2D,0x002b8400,FUN_002b8400,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
650,COMMAND_LOCATE_COLL_ANY_MEANS_CAR_2D,0x0020efa4,FUN_0020efa4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
651,COMMAND_LOCATE_COLL_ON_FOOT_CAR_2D,0x001db6ec,FUN_001db6ec,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
652,COMMAND_LOCATE_COLL_IN_CAR_CAR_2D,0x003270e8,FUN_003270e8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
653,COMMAND_LOCATE_COLL_ANY_MEANS_PLAYER_2D,0x0018bf6c,FUN_0018bf6c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
654,COMMAND_LOCATE_COLL_ON_FOOT_PLAYER_2D,0x002e3b3c,FUN_002e3b3c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
655,COMMAND_LOCATE_COLL_IN_CAR_PLAYER_2D,0x001d47b4,FUN_001d47b4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
656,COMMAND_IS_COLL_IN_AREA_2D,0x002e3bb4,FUN_002e3bb4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
657,COMMAND_IS_COLL_IN_AREA_ON_FOOT_2D,0x0029b17c,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
658,COMMAND_IS_COLL_IN_AREA_IN_CAR_2D,0x00000508,FUN_00000508,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
659,COMMAND_IS_COLL_STOPPED_IN_AREA_2D,0x0028eae0,FUN_0028eae0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
660,COMMAND_IS_COLL_STOPPED_IN_AREA_ON_FOOT_2D,0x002e3c34,FUN_002e3c34,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
661,COMMAND_IS_COLL_STOPPED_IN_AREA_IN_CAR_2D,0x00327150,FUN_00327150,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
662,COMMAND_GET_NUMBER_OF_PEDS_IN_COLL,0x000821c4,FUN_000821c4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
663,COMMAND_SET_CHAR_HEED_THREATS,0x00000580,FUN_00000580,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
664,COMMAND_SET_PLAYER_HEED_THREATS,0x00327220,FUN_00327220,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
665,COMMAND_GET_CONTROLLER_MODE,0x002e3ca8,FUN_002e3ca8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
666,COMMAND_SET_CAN_RESPRAY_CAR,0x003272a8,FUN_003272a8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
667,COMMAND_IS_TAXI,0x00327364,FUN_00327364,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
668,COMMAND_UNLOAD_SPECIAL_CHARACTER,0x0007fb5c,FUN_0007fb5c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
669,COMMAND_RESET_NUM_OF_MODELS_KILLED_BY_PLAYER,0x0007fb98,FUN_0007fb98,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
670,COMMAND_GET_NUM_OF_MODELS_KILLED_BY_PLAYER,0x0007fbb8,FUN_0007fbb8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
671,COMMAND_ACTIVATE_GARAGE,0x00016738,FUN_00016738,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
672,COMMAND_SWITCH_TAXI_TIMER,0x0028937c,FUN_0028937c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
673,COMMAND_CREATE_OBJECT_NO_OFFSET,0x002893d4,FUN_002893d4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
674,COMMAND_IS_BOAT,0x00289418,FUN_00289418,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
675,COMMAND_SET_CHAR_OBJ_GOTO_AREA_ANY_MEANS,0x002e3da8,FUN_002e3da8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
676,COMMAND_SET_COLL_OBJ_GOTO_AREA_ANY_MEANS,0x0029b1ec,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
677,COMMAND_IS_PLAYER_STOPPED,0x003273d8,FUN_003273d8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
678,COMMAND_IS_CHAR_STOPPED,0x0032744c,FUN_0032744c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
679,COMMAND_MESSAGE_WAIT,0x00327564,FUN_00327564,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
680,COMMAND_ADD_PARTICLE_EFFECT,0x0032764c,FUN_0032764c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
681,COMMAND_SWITCH_WIDESCREEN,0x0029b29c,FUN_0029b29c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
682,COMMAND_ADD_SPRITE_BLIP_FOR_CAR,0x00289450,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
683,COMMAND_ADD_SPRITE_BLIP_FOR_CHAR,0x001db794,FUN_001db794,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
684,COMMAND_ADD_SPRITE_BLIP_FOR_OBJECT,0x0020f018,FUN_0020f018,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
685,COMMAND_ADD_SPRITE_BLIP_FOR_CONTACT_POINT,0x00253e9c,FUN_00253e9c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
686,COMMAND_ADD_SPRITE_BLIP_FOR_COORD,0x00327748,FUN_00327748,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
687,COMMAND_SET_CHAR_ONLY_DAMAGED_BY_PLAYER,0x00327860,FUN_00327860,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
688,COMMAND_SET_CAR_ONLY_DAMAGED_BY_PLAYER,0x002b8528,FUN_002b8528,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
689,COMMAND_SET_CHAR_PROOFS,0x002ed1dc,FUN_002ed1dc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
690,COMMAND_SET_CAR_PROOFS,0x002ed378,FUN_002ed378,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
691,COMMAND_IS_PLAYER_IN_ANGLED_AREA_2D,0x002e3e18,FUN_002e3e18,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
692,COMMAND_IS_PLAYER_IN_ANGLED_AREA_ON_FOOT_2D,0x0018bfb0,FUN_0018bfb0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
693,COMMAND_IS_PLAYER_IN_ANGLED_AREA_IN_CAR_2D,0x00253ee8,FUN_00253ee8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
694,COMMAND_IS_PLAYER_STOPPED_IN_ANGLED_AREA_2D,0x00327978,FUN_00327978,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
695,COMMAND_IS_PLAYER_STOPPED_IN_ANGLED_AREA_ON_FOOT_2D,0x00327a28,FUN_00327a28,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
696,COMMAND_IS_PLAYER_STOPPED_IN_ANGLED_AREA_IN_CAR_2D,0x00327ab4,FUN_00327ab4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
697,COMMAND_IS_PLAYER_IN_ANGLED_AREA_3D,0x002e3e60,FUN_002e3e60,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
698,COMMAND_IS_PLAYER_IN_ANGLED_AREA_ON_FOOT_3D,0x00327b5c,FUN_00327b5c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
699,COMMAND_IS_PLAYER_IN_ANGLED_AREA_IN_CAR_3D,0x002e3ed4,FUN_002e3ed4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
700,COMMAND_IS_PLAYER_STOPPED_IN_ANGLED_AREA_3D,0x00327bb0,FUN_00327bb0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
701,COMMAND_IS_PLAYER_STOPPED_IN_ANGLED_AREA_ON_FOOT_3D,0x002e3f28,FUN_002e3f28,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
702,COMMAND_IS_PLAYER_STOPPED_IN_ANGLED_AREA_IN_CAR_3D,0x00327e64,FUN_00327e64,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
703,COMMAND_DEACTIVATE_GARAGE,0x001db7c4,FUN_001db7c4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
704,COMMAND_GET_NUMBER_OF_CARS_COLLECTED_BY_GARAGE,0x00327f68,FUN_00327f68,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
705,COMMAND_HAS_CAR_BEEN_TAKEN_TO_GARAGE,0x0020dbac,FUN_0020dbac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
706,COMMAND_SET_SWAT_REQUIRED,0x0020dbac,FUN_0020dbac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
707,COMMAND_SET_FBI_REQUIRED,0x0020dbac,FUN_0020dbac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
708,COMMAND_SET_ARMY_REQUIRED,0x0020dbac,FUN_0020dbac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
709,COMMAND_IS_CAR_IN_WATER,0x0020dbac,FUN_0020dbac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
710,COMMAND_GET_CLOSEST_CHAR_NODE,0x0020dbac,FUN_0020dbac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
711,COMMAND_GET_CLOSEST_CAR_NODE,0x002e3fb4,FUN_002e3fb4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
712,COMMAND_CAR_GOTO_COORDINATES_ACCURATE,0x00327ff0,FUN_00327ff0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
713,COMMAND_START_PACMAN_RACE,0x003280f4,FUN_003280f4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
714,COMMAND_START_PACMAN_RECORD,0x002e4020,FUN_002e4020,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
715,COMMAND_GET_NUMBER_OF_POWER_PILLS_EATEN,0x0032825c,FUN_0032825c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
716,COMMAND_CLEAR_PACMAN,0x003282b8,FUN_003282b8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
717,COMMAND_START_PACMAN_SCRAMBLE,0x001db8a8,FUN_001db8a8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
718,COMMAND_GET_NUMBER_OF_POWER_PILLS_CARRIED,0x0029b330,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
719,COMMAND_CLEAR_NUMBER_OF_POWER_PILLS_CARRIED,0x0009e2e8,FUN_0009e2e8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
720,COMMAND_IS_CAR_ON_SCREEN,0x0032830c,FUN_0032830c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
721,COMMAND_IS_CHAR_ON_SCREEN,0x001db950,FUN_001db950,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
722,COMMAND_IS_OBJECT_ON_SCREEN,0x002e4064,FUN_002e4064,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
723,COMMAND_GOSUB_FILE,0x001de194,FUN_001de194,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
724,COMMAND_GET_GROUND_Z_FOR_3D_COORD,0x00328380,FUN_00328380,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
725,COMMAND_START_SCRIPT_FIRE,0x00328410,FUN_00328410,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
726,COMMAND_IS_SCRIPT_FIRE_EXTINGUISHED,0x002e40b8,FUN_002e40b8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
727,COMMAND_REMOVE_SCRIPT_FIRE,0x002acd48,FUN_002acd48,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
728,COMMAND_SET_COMEDY_CONTROLS,0x002e412c,FUN_002e412c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
729,COMMAND_BOAT_GOTO_COORDS,0x002e4250,FUN_002e4250,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
730,COMMAND_BOAT_STOP,0x002e4434,FUN_002e4434,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
731,COMMAND_IS_PLAYER_SHOOTING_IN_AREA,0x002b7b94,FUN_002b7b94,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
732,COMMAND_IS_CHAR_SHOOTING_IN_AREA,0x00328508,FUN_00328508,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
733,COMMAND_IS_CURRENT_PLAYER_WEAPON,0x001de328,FUN_001de328,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
734,COMMAND_IS_CURRENT_CHAR_WEAPON,0x001db9a0,FUN_001db9a0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
735,COMMAND_CLEAR_NUMBER_OF_POWER_PILLS_EATEN,0x001dbab0,FUN_001dbab0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
736,COMMAND_ADD_POWER_PILL,0x001dbbc0,FUN_001dbbc0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
737,COMMAND_SET_BOAT_CRUISE_SPEED,0x003285a8,FUN_003285a8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
738,COMMAND_GET_RANDOM_CHAR_IN_AREA,0x002b7448,FUN_002b7448,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
739,COMMAND_GET_RANDOM_CHAR_IN_ZONE,0x002b7850,FUN_002b7850,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
740,COMMAND_IS_PLAYER_IN_TAXI,0x002b7850,FUN_002b7850,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
741,COMMAND_IS_PLAYER_SHOOTING,0x002b79f0,FUN_002b79f0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
742,COMMAND_IS_CHAR_SHOOTING,0x002b79f0,FUN_002b79f0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
743,COMMAND_CREATE_MONEY_PICKUP,0x0032868c,FUN_0032868c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
744,COMMAND_SET_CHAR_ACCURACY,0x0028ebac,FUN_0028ebac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
745,COMMAND_GET_CAR_SPEED,0x002e449c,FUN_002e449c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
746,COMMAND_LOAD_CUTSCENE,0x001d9cbc,FUN_001d9cbc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
747,COMMAND_CREATE_CUTSCENE_OBJECT,0x002e455c,FUN_002e455c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
748,COMMAND_SET_CUTSCENE_ANIM,0x001dbcd0,FUN_001dbcd0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
749,COMMAND_START_CUTSCENE,0x001dbd1c,FUN_001dbd1c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
750,COMMAND_GET_CUTSCENE_TIME,0x00328734,FUN_00328734,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
751,COMMAND_HAS_CUTSCENE_FINISHED,0x00328810,FUN_00328810,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
752,COMMAND_CLEAR_CUTSCENE,0x003198d8,FUN_003198d8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
753,COMMAND_RESTORE_CAMERA_JUMPCUT,0x001dbd94,FUN_001dbd94,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
754,COMMAND_CREATE_COLLECTABLE1,0x002e45d0,FUN_002e45d0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
755,COMMAND_SET_COLLECTABLE1_TOTAL,0x002e46a8,FUN_002e46a8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
756,COMMAND_IS_PROJECTILE_IN_AREA,0x002e46f0,FUN_002e46f0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
757,COMMAND_DESTROY_PROJECTILES_IN_AREA,0x0028ed1c,FUN_0028ed1c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
758,COMMAND_DROP_MINE,0x0028ee44,FUN_0028ee44,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
759,COMMAND_DROP_NAUTICAL_MINE,0x001dbebc,FUN_001dbebc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
760,COMMAND_IS_CHAR_MODEL,0x00328900,FUN_00328900,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
761,COMMAND_LOAD_SPECIAL_MODEL,0x003289b8,FUN_003289b8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
762,COMMAND_CREATE_CUTSCENE_HEAD,0x0020f0ec,FUN_0020f0ec,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
763,COMMAND_SET_CUTSCENE_HEAD_ANIM,0x0020f168,FUN_0020f168,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
764,COMMAND_SIN,0x001dbf0c,FUN_001dbf0c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
765,COMMAND_COS,0x001dbf50,,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
766,COMMAND_GET_CAR_FORWARD_X,0x00328a34,FUN_00328a34,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
767,COMMAND_GET_CAR_FORWARD_Y,0x002e4758,FUN_002e4758,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
768,COMMAND_CHANGE_GARAGE_TYPE,0x002e47cc,FUN_002e47cc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
769,COMMAND_ACTIVATE_CRUSHER_CRANE,0x002e4828,FUN_002e4828,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
770,COMMAND_PRINT_WITH_2_NUMBERS,0x001dbfe4,FUN_001dbfe4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
771,COMMAND_PRINT_WITH_2_NUMBERS_NOW,0x0029b39c,FUN_0029b39c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
772,COMMAND_PRINT_WITH_2_NUMBERS_SOON,0x0020dbcc,FUN_0020dbcc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
773,COMMAND_PRINT_WITH_3_NUMBERS,0x0020dbcc,FUN_0020dbcc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
774,COMMAND_PRINT_WITH_3_NUMBERS_NOW,0x0020f23c,FUN_0020f23c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
775,COMMAND_PRINT_WITH_3_NUMBERS_SOON,0x0020f320,FUN_0020f320,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
776,COMMAND_PRINT_WITH_4_NUMBERS,0x0020f320,FUN_0020f320,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
777,COMMAND_PRINT_WITH_4_NUMBERS_NOW,0x00328aac,FUN_00328aac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
778,COMMAND_PRINT_WITH_4_NUMBERS_SOON,0x000d9aac,FUN_000d9aac,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
779,COMMAND_PRINT_WITH_5_NUMBERS,0x000801b8,FUN_000801b8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
780,COMMAND_PRINT_WITH_5_NUMBERS_NOW,0x00080258,FUN_00080258,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
781,COMMAND_PRINT_WITH_5_NUMBERS_SOON,0x0008035c,FUN_0008035c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
782,COMMAND_PRINT_WITH_6_NUMBERS,0x00328b48,FUN_00328b48,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
783,COMMAND_PRINT_WITH_6_NUMBERS_NOW,0x00328b90,FUN_00328b90,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
784,COMMAND_PRINT_WITH_6_NUMBERS_SOON,0x00328c40,FUN_00328c40,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
785,COMMAND_SET_CHAR_OBJ_FOLLOW_CHAR_IN_FORMATION,0x002f0340,FUN_002f0340,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
786,COMMAND_PLAYER_MADE_PROGRESS,0x0007fc6c,FUN_0007fc6c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
787,COMMAND_SET_PROGRESS_TOTAL,0x001d9cfc,FUN_001d9cfc,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
788,COMMAND_REGISTER_JUMP_DISTANCE,0x001d9d7c,FUN_001d9d7c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
789,COMMAND_REGISTER_JUMP_HEIGHT,0x000821f0,FUN_000821f0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
790,COMMAND_REGISTER_JUMP_FLIPS,0x002e4870,FUN_002e4870,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
791,COMMAND_REGISTER_JUMP_SPINS,0x00004f04,FUN_00004f04,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
792,COMMAND_REGISTER_JUMP_STUNT,0x001dc04c,FUN_001dc04c,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
793,COMMAND_REGISTER_UNIQUE_JUMP_FOUND,0x001dc1e0,FUN_001dc1e0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
794,COMMAND_SET_UNIQUE_JUMPS_TOTAL,0x0007fd30,FUN_0007fd30,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
795,COMMAND_REGISTER_PASSENGER_DROPPED_OFF_TAXI,0x002e4954,FUN_002e4954,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
796,COMMAND_REGISTER_MONEY_MADE_TAXI,0x002e49b4,FUN_002e49b4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
797,COMMAND_REGISTER_MISSION_GIVEN,0x00000604,FUN_00000604,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
798,COMMAND_REGISTER_MISSION_PASSED,0x000006f8,FUN_000006f8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
799,COMMAND_SET_CHAR_RUNNING,0x002e4a30,FUN_002e4a30,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
800,COMMAND_REMOVE_ALL_SCRIPT_FIRES,0x00328ce0,FUN_00328ce0,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
801,COMMAND_IS_FIRST_CAR_COLOUR,0x0020f340,FUN_0020f340,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
802,COMMAND_IS_SECOND_CAR_COLOUR,0x00328db8,FUN_00328db8,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
803,COMMAND_HAS_CHAR_BEEN_DAMAGED_BY_WEAPON,0x002ed514,FUN_002ed514,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
804,COMMAND_HAS_CAR_BEEN_DAMAGED_BY_WEAPON,0x00328ed4,FUN_00328ed4,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
805,COMMAND_IS_CHAR_IN_CHARS_GROUP,0x002e4a78,FUN_002e4a78,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
806,COMMAND_IS_CHAR_IN_PLAYERS_GROUP,0x00328f58,FUN_00328f58,0x00000000,0,0,NUMERIC_SLOT_PRESENT_BOTH_UNVERIFIED
